{3.125000e-11, -2.327801e-05, -2.775612e-05, -3.187740e-05, -3.501356e-05, -3.746700e-05, -3.659050e-05, -3.237585e-05, -2.181356e-05, 1.686868e-06, 3.667244e-05, 9.460702e-05, 1.932185e-04, 3.331111e-04},
{3.281250e-11, -2.433355e-05, -2.949287e-05, -3.456892e-05, -3.894069e-05, -4.313956e-05, -4.453524e-05, -4.308215e-05, -3.632106e-05, -1.751832e-05, 1.195008e-05, 6.258743e-05, 1.527739e-04, 2.834565e-04},
{3.437500e-11, -2.517549e-05, -3.097492e-05, -3.696856e-05, -4.254893e-05, -4.847284e-05, -5.215272e-05, -5.350652e-05, -5.065183e-05, -3.677550e-05, -1.316377e-05, 2.962224e-05, 1.104445e-04, 2.305882e-04},
{3.593750e-11, -2.579314e-05, -3.218502e-05, -3.904991e-05, -4.580004e-05, -5.341199e-05, -5.936647e-05, -6.354640e-05, -6.466746e-05, -5.590198e-05, -3.843475e-05, -3.985934e-06, 6.661181e-05, 1.749735e-04},
{3.750000e-11, -2.617784e-05, -3.310832e-05, -4.078931e-05, -4.865872e-05, -5.790525e-05, -6.610304e-05, -7.310173e-05, -7.823103e-05, -7.471430e-05, -6.362453e-05, -3.792525e-05, 2.167568e-05, 1.171104e-04},
{3.906250e-11, -2.632304e-05, -3.373253e-05, -4.216605e-05, -5.109301e-05, -6.190455e-05, -7.229267e-05, -8.207595e-05, -9.120838e-05, -9.303006e-05, -8.849299e-05, -7.187748e-05, -2.394973e-05, 5.752305e-05},
{4.062500e-11, -2.622443e-05, -3.404808e-05, -4.316266e-05, -5.307462e-05, -6.536594e-05, -7.787003e-05, -9.037692e-05, -1.034695e-04, -1.106696e-04, -1.128005e-04, -1.055210e-04, -6.983944e-05, -3.242944e-06},
{4.218750e-11, -2.587997e-05, -3.404823e-05, -4.376508e-05, -5.457923e-05, -6.825009e-05, -8.277484e-05, -9.791786e-05, -1.148896e-04, -1.274576e-04, -1.363102e-04, -1.385335e-04, -1.155616e-04, -6.462517e-05},
{4.375000e-11, -2.528992e-05, -3.372916e-05, -4.396284e-05, -5.558679e-05, -7.052273e-05, -8.695256e-05, -1.046182e-04, -1.253506e-04, -1.432250e-04, -1.587900e-04, -1.705956e-04, -1.606814e-04, -1.260497e-04},
{4.531250e-11, -2.445693e-05, -3.309009e-05, -4.374922e-05, -5.608175e-05, -7.215498e-05, -9.035493e-05, -1.104045e-04, -1.347422e-04, -1.578105e-04, -1.800153e-04, -2.013930e-04, -2.047652e-04, -1.869362e-04},
{4.687500e-11, -2.338601e-05, -3.213324e-05, -4.312132e-05, -5.605325e-05, -7.312373e-05, -9.294049e-05, -1.152111e-04, -1.429630e-04, -1.710624e-04, -1.997708e-04, -2.306204e-04, -2.473847e-04, -2.467036e-04},
{4.843750e-11, -2.208449e-05, -3.086392e-05, -4.208018e-05, -5.549529e-05, -7.341192e-05, -9.467509e-05, -1.189809e-04, -1.499214e-04, -1.828396e-04, -2.178527e-04, -2.579839e-04, -2.881207e-04, -3.047752e-04},
{5.000000e-11, -2.056200e-05, -2.929050e-05, -4.063079e-05, -5.440684e-05, -7.300875e-05, -9.553224e-05, -1.216660e-04, -1.555368e-04, -1.930137e-04, -2.340709e-04, -2.832039e-04, -3.265675e-04, -3.605842e-04},
{5.156250e-11, -1.883043e-05, -2.742434e-05, -3.878208e-05, -5.279191e-05, -7.190987e-05, -9.549352e-05, -1.232280e-04, -1.597406e-04, -2.014700e-04, -2.482505e-04, -3.060181e-04, -3.623366e-04, -4.135793e-04},
{5.312500e-11, -1.690380e-05, -2.527975e-05, -3.654693e-05, -5.065958e-05, -7.011751e-05, -9.454877e-05, -1.236392e-04, -1.624766e-04, -2.081086e-04, -2.602342e-04, -3.261840e-04, -3.950606e-04, -4.632297e-04},
{5.468750e-11, -1.479820e-05, -2.287387e-05, -3.394202e-05, -4.802398e-05, -6.764051e-05, -9.269635e-05, -1.228821e-04, -1.637018e-04, -2.128458e-04, -2.698838e-04, -3.434816e-04, -4.243969e-04, -5.090307e-04},
{5.625000e-11, -1.253161e-05, -2.022657e-05, -3.098780e-05, -4.490418e-05, -6.449434e-05, -8.994322e-05, -1.209502e-04, -1.633872e-04, -2.156151e-04, -2.770812e-04, -3.577151e-04, -4.500310e-04, -5.505082e-04},
{5.781250e-11, -1.012381e-05, -1.736025e-05, -2.770829e-05, -4.132411e-05, -6.070102e-05, -8.630496e-05, -1.178480e-04, -1.615180e-04, -2.163676e-04, -2.817305e-04, -3.687160e-04, -4.716801e-04, -5.872239e-04},
{5.937500e-11, -7.596186e-06, -1.429971e-05, -2.413091e-05, -3.731239e-05, -5.628898e-05, -8.180576e-05, -1.135913e-04, -1.580938e-04, -2.150731e-04, -2.837586e-04, -3.763440e-04, -4.890958e-04, -6.187795e-04},
{6.093750e-11, -4.971535e-06, -1.107190e-05, -2.028627e-05, -3.290209e-05, -5.129289e-05, -7.647830e-05, -1.082068e-04, -1.531291e-04, -2.117203e-04, -2.831164e-04, -3.804891e-04, -5.020668e-04, -6.448211e-04},
{6.250000e-11, -2.273893e-06, -7.705744e-06, -1.620791e-05, -2.813050e-05, -4.575340e-05, -7.036349e-05, -1.017325e-04, -1.466530e-04, -2.063174e-04, -2.797793e-04, -3.810731e-04, -5.104213e-04, -6.650426e-04},
{6.406250e-11, 4.716908e-07, -4.231831e-06, -1.193203e-05, -2.303881e-05, -3.971682e-05, -6.351023e-05, -9.421698e-05, -1.387095e-04, -1.988919e-04, -2.737481e-04, -3.780503e-04, -5.140294e-04, -6.791896e-04},
{6.562500e-11, 3.239376e-06, -6.821886e-07, -7.497167e-06, -1.767179e-05, -3.323478e-05, -5.597502e-05, -8.571935e-05, -1.293568e-04, -1.894910e-04, -2.650490e-04, -3.714084e-04, -5.128042e-04, -6.870616e-04},
{6.718750e-11, 6.002766e-06, 2.910019e-06, -2.943870e-06, -1.207740e-05, -2.636376e-05, -4.782153e-05, -7.630873e-05, -1.186670e-04, -1.781809e-04, -2.537334e-04, -3.611692e-04, -5.067032e-04, -6.885154e-04},
{6.875000e-11, 8.735154e-06, 6.510786e-06, 1.685666e-06, -6.306350e-06, -1.916464e-05, -3.912009e-05, -6.606373e-05, -1.067261e-04, -1.650468e-04, -2.398783e-04, -3.473887e-04, -4.957298e-04, -6.834661e-04},
{7.031250e-11, 1.140977e-05, 1.008558e-05, 6.347972e-06, -4.117093e-07, -1.170222e-05, -2.994708e-05, -5.507185e-05, -9.363263e-05, -1.501919e-04, -2.235855e-04, -3.301568e-04, -4.799328e-04, -6.718893e-04},
{7.187500e-11, 1.400003e-05, 1.359966e-05, 1.099870e-05, 5.551608e-06, -4.044572e-06, -2.038433e-05, -4.342872e-05, -7.949735e-05, -1.337372e-04, -2.049809e-04, -3.095967e-04, -4.594072e-04, -6.538214e-04},
{7.343750e-11, 1.647981e-05, 1.701841e-05, 1.559305e-05, 1.152732e-05, 3.737485e-06, -1.051836e-05, -3.123732e-05, -6.444219e-05, -1.158201e-04, -1.842137e-04, -2.858648e-04, -4.342935e-04, -6.293603e-04},
{7.500000e-11, 1.882367e-05, 2.030764e-05, 2.008614e-05, 1.745830e-05, 1.157106e-05, -4.396656e-07, -1.860710e-05, -4.859925e-05, -9.659347e-05, -1.614554e-04, -2.591487e-04, -4.047770e-04, -5.986651e-04},
{7.656250e-11, 2.100714e-05, 2.343398e-05, 2.443351e-05, 2.328710e-05, 1.938184e-05, 9.758106e-06, -5.653047e-06, -3.210972e-05, -7.622432e-05, -1.368980e-04, -2.296667e-04, -3.710865e-04, -5.619551e-04},
{7.812500e-11, 2.300693e-05, 2.636513e-05, 2.859145e-05, 2.895648e-05, 2.709478e-05, 1.997900e-05, 7.505381e-06, -1.512259e-05, -5.489258e-05, -1.107531e-04, -1.976654e-04, -3.334926e-04, -5.195085e-04},
{7.968750e-11, 2.480120e-05, 2.907023e-05, 3.251752e-05, 3.441000e-05, 3.463480e-05, 3.012562e-05, 2.074527e-05, 2.206590e-06, -3.278938e-05, -8.324964e-05, -1.634180e-04, -2.923058e-04, -4.716607e-04},
{8.125000e-11, 2.636975e-05, 3.152017e-05, 3.617089e-05, 3.959248e-05, 4.192747e-05, 4.010004e-05, 3.394139e-05, 1.971713e-05, -1.011548e-05, -5.463203e-05, -1.272221e-04, -2.478738e-04, -4.188014e-04},
{8.281250e-11, 2.769429e-05, 3.368785e-05, 3.951280e-05, 4.445062e-05, 4.889977e-05, 4.980472e-05, 4.696735e-05, 3.724462e-05, 1.292053e-05, -2.515824e-05, -8.939716e-05, -2.005789e-04, -3.613718e-04},
{8.437500e-11, 2.875859e-05, 3.554852e-05, 4.250692e-05, 4.893347e-05, 5.548075e-05, 5.914343e-05, 5.969676e-05, 5.462247e-05, 3.610411e-05, 4.902600e-06, -5.028163e-05, -1.508348e-04, -2.998610e-04},
{8.593750e-11, 2.954867e-05, 3.708001e-05, 4.511977e-05, 5.299300e-05, 6.160226e-05, 6.802216e-05, 7.200441e-05, 7.168340e-05, 5.921666e-05, 3.527257e-05, -1.023021e-05, -9.908306e-05, -2.348022e-04},
{8.750000e-11, 3.005301e-05, 3.826299e-05, 4.732102e-05, 5.658452e-05, 6.719959e-05, 7.635004e-05, 8.376749e-05, 8.826103e-05, 8.203759e-05, 6.566745e-05, 3.038938e-05, -4.578906e-05, -1.667677e-04},
{8.906250e-11, 3.026262e-05, 3.908117e-05, 4.908386e-05, 5.966722e-05, 7.221219e-05, 8.404027e-05, 9.486676e-05, 1.041915e-04, 1.043463e-04, 9.579929e-05, 7.119971e-05, 8.561728e-06, -9.636446e-05},
{9.062500e-11, 3.017122e-05, 3.952155e-05, 5.038528e-05, 6.220455e-05, 7.658422e-05, 9.101093e-05, 1.051877e-04, 1.193148e-04, 1.259243e-04, 1.253791e-04, 1.118170e-04, 6.346821e-05, -2.422880e-05},
{9.218750e-11, 2.977534e-05, 3.957451e-05, 5.120635e-05, 6.416467e-05, 8.026520e-05, 9.718587e-05, 1.146218e-04, 1.334768e-04, 1.465573e-04, 1.541195e-04, 1.518546e-04, 1.184181e-04, 4.897944e-05},
{9.375000e-11, 2.907433e-05, 3.923403e-05, 5.153247e-05, 6.552077e-05, 8.321052e-05, 1.024955e-04, 1.230672e-04, 1.465303e-04, 1.660371e-04, 1.817374e-04, 1.909268e-04, 1.728928e-04, 1.225826e-04},
{9.531250e-11, 2.807049e-05, 3.849774e-05, 5.135353e-05, 6.625144e-05, 8.538196e-05, 1.068774e-04, 1.304305e-04, 1.583367e-04, 1.841640e-04, 2.079569e-04, 2.286520e-04, 2.263718e-04, 1.958913e-04},
{9.687500e-11, 2.676904e-05, 3.736701e-05, 5.066410e-05, 6.634089e-05, 8.674812e-05, 1.102773e-04, 1.366269e-04, 1.687674e-04, 2.007483e-04, 2.325118e-04, 2.646567e-04, 2.783377e-04, 2.682110e-04},
{9.843750e-11, 2.517811e-05, 3.584703e-05, 4.946354e-05, 6.577924e-05, 8.728483e-05, 1.126494e-04, 1.415818e-04, 1.777051e-04, 2.156126e-04, 2.551479e-04, 2.985792e-04, 3.282813e-04, 3.388479e-04},
{1.000000e-10, 2.330875e-05, 3.394673e-05, 4.775607e-05, 6.456264e-05, 8.697545e-05, 1.139570e-04, 1.452312e-04, 1.850451e-04, 2.285934e-04, 2.756263e-04, 3.300725e-04, 3.757059e-04, 4.071160e-04},
{1.015625e-10, 2.117481e-05, 3.167885e-05, 4.555079e-05, 6.269343e-05, 8.581116e-05, 1.141731e-04, 1.475227e-04, 1.906966e-04, 2.395429e-04, 2.937252e-04, 3.588084e-04, 4.201328e-04, 4.723430e-04},
{1.031250e-10, 1.879291e-05, 2.905980e-05, 4.286168e-05, 6.018019e-05, 8.379112e-05, 1.132806e-04, 1.484159e-04, 1.945831e-04, 2.483304e-04, 3.092422e-04, 3.844804e-04, 4.611052e-04, 5.338774e-04},
{1.046875e-10, 1.618228e-05, 2.610958e-05, 3.970754e-05, 5.703772e-05, 8.092259e-05, 1.112726e-04, 1.478833e-04, 1.966443e-04, 2.548442e-04, 3.219969e-04, 4.068070e-04, 4.981935e-04, 5.910940e-04},
{1.062500e-10, 1.336462e-05, 2.285166e-05, 3.611186e-05, 5.328706e-05, 7.722102e-05, 1.081529e-04, 1.459102e-04, 1.968358e-04, 2.589923e-04, 3.318323e-04, 4.255345e-04, 5.309990e-04, 6.434008e-04},
{1.078125e-10, 1.036397e-05, 1.931280e-05, 3.210268e-05, 4.895530e-05, 7.270996e-05, 1.039358e-04, 1.424955e-04, 1.951307e-04, 2.607040e-04, 3.386171e-04, 4.404398e-04, 5.591583e-04, 6.902445e-04},
{1.093750e-10, 7.206481e-06, 1.552283e-05, 2.771240e-05, 4.407547e-05, 6.742098e-05, 9.864601e-05, 1.376519e-04, 1.915193e-04, 2.599305e-04, 3.422467e-04, 4.513329e-04, 5.823471e-04, 7.311159e-04},
{1.109375e-10, 3.920198e-06, 1.151445e-05, 2.297752e-05, 3.868629e-05, 6.139348e-05, 9.231900e-05, 1.314055e-04, 1.860100e-04, 2.566459e-04, 3.426451e-04, 4.580589e-04, 6.002836e-04, 7.655560e-04},
{1.125000e-10, 5.348513e-07, 7.322902e-06, 1.793837e-05, 3.283187e-05, 5.467444e-05, 8.500045e-05, 1.237961e-04, 1.786291e-04, 2.508475e-04, 3.397656e-04, 4.605002e-04, 6.127319e-04, 7.931598e-04},
{1.140625e-10, -2.918419e-06, 2.985757e-06, 1.263878e-05, 2.656142e-05, 4.731808e-05, 7.674612e-05, 1.148769e-04, 1.694210e-04, 2.425564e-04, 3.335915e-04, 4.585778e-04, 6.195043e-04, 8.135815e-04},
{1.156250e-10, -6.407331e-06, -1.457470e-06, 7.125721e-06, 1.992883e-05, 3.938545e-05, 6.762139e-05, 1.047144e-04, 1.584478e-04, 2.318173e-04, 3.241370e-04, 4.522526e-04, 6.204642e-04, 8.265382e-04},
{1.171875e-10, -9.898748e-06, -5.965633e-06, 1.448906e-06, 1.299224e-05, 3.094394e-05, 5.770085e-05, 9.338762e-05, 1.457893e-04, 2.186989e-04, 3.114475e-04, 4.415262e-04, 6.155274e-04, 8.318131e-04},
{1.187500e-10, -1.335898e-05, -1.049633e-05, -4.339634e-06, 5.813524e-06, 2.206679e-05, 4.706768e-05, 8.098778e-05, 1.315421e-04, 2.032927e-04, 2.955992e-04, 4.264418e-04, 6.046643e-04, 8.292588e-04},
{1.203125e-10, -1.675409e-05, -1.500628e-05, -1.018601e-05, -1.542167e-06, 1.283241e-05, 3.581303e-05, 6.761751e-05, 1.158192e-04, 1.857136e-04, 2.766991e-04, 4.070836e-04, 5.879000e-04, 8.187990e-04},
{1.218750e-10, -2.005021e-05, -1.945170e-05, -1.603495e-05, -9.007034e-06, 3.323807e-06, 2.403525e-05, 5.339008e-05, 9.874920e-05, 1.660981e-04, 2.548841e-04, 3.835772e-04, 5.653155e-04, 8.004303e-04},
{1.234375e-10, -2.321388e-05, -2.378876e-05, -2.183029e-05, -1.651119e-05, -6.372214e-06, 1.183906e-05, 3.842850e-05, 8.047507e-05, 1.446040e-04, 2.303207e-04, 3.560889e-04, 5.370472e-04, 7.742234e-04},
{1.250000e-10, -2.621235e-05, -2.797394e-05, -2.751552e-05, -2.398332e-05, -1.616575e-05, -6.652844e-07, 2.286448e-05, 6.115319e-05, 1.214089e-04, 2.032031e-04, 3.248242e-04, 5.032865e-04, 7.403229e-04},
{1.265625e-10, -2.901390e-05, -3.196447e-05, -3.303427e-05, -3.135129e-05, -2.596461e-05, -1.336301e-05, 6.837339e-06, 4.095205e-05, 9.670873e-05, 1.737526e-04, 2.900268e-04, 4.642787e-04, 6.989473e-04},
{1.281250e-10, -3.158818e-05, -3.571876e-05, -3.833087e-05, -3.854282e-05, -3.567518e-05, -2.613579e-05, -9.507177e-06, 2.005081e-05, 7.071656e-05, 1.422150e-04, 2.519770e-04, 4.203215e-04, 6.503876e-04},
{1.296875e-10, -3.390650e-05, -3.919677e-05, -4.335089e-05, -4.548621e-05, -4.520322e-05, -3.886284e-05, -2.601819e-05, -1.362177e-06, 4.366051e-05, 1.088594e-04, 2.109891e-04, 3.717627e-04, 5.950057e-04},
{1.312500e-10, -3.594212e-05, -4.236046e-05, -4.804163e-05, -5.211095e-05, -5.445478e-05, -5.142196e-05, -4.254102e-05, -2.309105e-05, 1.578193e-05, 7.397553e-05, 1.674092e-04, 3.189978e-04, 5.332318e-04},
{1.328125e-10, -3.767056e-05, -4.517415e-05, -5.235270e-05, -5.834846e-05, -6.333710e-05, -6.369072e-05, -5.891856e-05, -4.493410e-05, -1.266667e-05, 3.787159e-05, 1.216125e-04, 2.624668e-04, 4.655615e-04},
{1.343750e-10, -3.906986e-05, -4.760490e-05, -5.623648e-05, -6.413272e-05, -7.175945e-05, -7.554756e-05, -7.499273e-05, -6.668562e-05, -4.142378e-05, 8.715483e-07, 7.399987e-05, 2.026511e-04, 3.925519e-04},
{1.359375e-10, -4.012082e-05, -4.962287e-05, -5.964866e-05, -6.940096e-05, -7.963404e-05, -8.687296e-05, -9.060593e-05, -8.813773e-05, -7.022128e-05, -3.668764e-05, 2.499495e-05, 1.400690e-04, 3.148172e-04},
{1.375000e-10, -4.080723e-05, -5.120165e-05, -6.254867e-05, -7.409429e-05, -8.687689e-05, -9.755059e-05, -1.056025e-04, -1.090823e-04, -9.878675e-05, -7.445902e-05, -2.495990e-05, 7.527161e-05, 2.330238e-04},
{1.390625e-10, -4.111610e-05, -5.231857e-05, -6.490013e-05, -7.815831e-05, -9.340868e-05, -1.074684e-04, -1.198303e-04, -1.293130e-04, -1.268460e-04, -1.120887e-04, -7.540727e-05, 8.838390e-06, 1.478849e-04},
{1.406250e-10, -4.103778e-05, -5.295496e-05, -6.667128e-05, -8.154371e-05, -9.915552e-05, -1.165199e-04, -1.331420e-04, -1.486269e-04, -1.541257e-04, -1.492189e-04, -1.258787e-04, -5.862813e-05, 6.015432e-05},
{1.421875e-10, -4.056619e-05, -5.309641e-05, -6.783533e-05, -8.420678e-05, -1.040498e-04, -1.246049e-04, -1.453966e-04, -1.668268e-04, -1.803558e-04, -1.854916e-04, -1.758990e-04, -1.265075e-04, -2.937983e-05},
{1.437500e-10, -3.969885e-05, -5.273297e-05, -6.837080e-05, -8.610994e-05, -1.080309e-04, -1.316310e-04, -1.564611e-04, -1.837230e-04, -2.052719e-04, -2.205514e-04, -2.249905e-04, -1.941668e-04, -1.199019e-04},
{1.453125e-10, -3.843705e-05, -5.185932e-05, -6.826182e-05, -8.722220e-05, -1.110457e-04, -1.375141e-04, -1.662115e-04, -1.991352e-04, -2.286183e-04, -2.540492e-04, -2.726773e-04, -2.609666e-04, -2.105762e-04},
{1.468750e-10, -3.678583e-05, -5.047490e-05, -6.749836e-05, -8.751951e-05, -1.130496e-04, -1.421798e-04, -1.745341e-04, -2.128942e-04, -2.501501e-04, -2.856455e-04, -3.184899e-04, -3.262664e-04, -3.005539e-04},
{1.484375e-10, -3.475407e-05, -4.858400e-05, -6.607644e-05, -8.698515e-05, -1.140067e-04, -1.455637e-04, -1.813270e-04, -2.248438e-04, -2.696358e-04, -3.150133e-04, -3.619697e-04, -3.894310e-04, -3.889814e-04},
{1.500000e-10, -3.235440e-05, -4.619578e-05, -6.399824e-05, -8.561000e-05, -1.138903e-04, -1.476128e-04, -1.865011e-04, -2.348423e-04, -2.868596e-04, -3.418420e-04, -4.026731e-04, -4.498358e-04, -4.750074e-04},
{1.515625e-10, -2.960322e-05, -4.332431e-05, -6.127220e-05, -8.339270e-05, -1.126835e-04, -1.482855e-04, -1.899810e-04, -2.427644e-04, -3.016236e-04, -3.658397e-04, -4.401761e-04, -5.068735e-04, -5.577916e-04},
{1.531250e-10, -2.652057e-05, -3.998850e-05, -5.791307e-05, -8.033988e-05, -1.103794e-04, -1.475527e-04, -1.917061e-04, -2.485019e-04, -3.137500e-04, -3.867370e-04, -4.740783e-04, -5.599593e-04, -6.365119e-04},
{1.546875e-10, -2.313002e-05, -3.621200e-05, -5.394182e-05, -7.646616e-05, -1.069813e-04, -1.453980e-04, -1.916314e-04, -2.519657e-04, -3.230830e-04, -4.042892e-04, -5.040071e-04, -6.085373e-04, -7.103726e-04},
{1.562500e-10, -1.945850e-05, -3.202308e-05, -4.938562e-05, -7.179418e-05, -1.025030e-04, -1.418182e-04, -1.897279e-04, -2.530865e-04, -3.294905e-04, -4.182793e-04, -5.296215e-04, -6.520851e-04, -7.786120e-04},
{1.578125e-10, -1.553613e-05, -2.745444e-05, -4.427765e-05, -6.635452e-05, -9.696856e-05, -1.368233e-04, -1.859834e-04, -2.518160e-04, -3.328658e-04, -4.285201e-04, -5.506156e-04, -6.901200e-04, -8.405099e-04},
{1.593750e-10, -1.139601e-05, -2.254298e-05, -3.865691e-05, -6.018554e-05, -9.041252e-05, -1.304369e-04, -1.804028e-04, -2.481275e-04, -3.331290e-04, -4.348568e-04, -5.667221e-04, -7.222036e-04, -8.953949e-04},
{1.609375e-10, -7.073909e-06, -1.732954e-05, -3.256797e-05, -5.333319e-05, -8.287960e-05, -1.226962e-04, -1.730083e-04, -2.420164e-04, -3.302281e-04, -4.371686e-04, -5.777150e-04, -7.479463e-04, -9.426510e-04},
{1.625000e-10, -2.608030e-06, -1.185857e-05, -2.606061e-05, -4.585068e-05, -7.442450e-05, -1.136516e-04, -1.638397e-04, -2.335008e-04, -3.241396e-04, -4.353701e-04, -5.834129e-04, -7.670119e-04, -9.817246e-04},
{1.640625e-10, 1.961319e-06, -6.177808e-06, -1.918950e-05, -3.779811e-05, -6.511158e-05, -1.033667e-04, -1.529536e-04, -2.226216e-04, -3.148698e-04, -4.294135e-04, -5.836806e-04, -7.791216e-04, -1.012130e-03},
{1.656250e-10, 6.592063e-06, -3.378796e-07, -1.201373e-05, -2.924206e-05, -5.501438e-05, -9.191782e-05, -1.404242e-04, -2.094426e-04, -3.024547e-04, -4.192885e-04, -5.784316e-04, -7.840568e-04, -1.033453e-03},
{1.671875e-10, 1.124072e-05, 5.608125e-06, -4.596397e-06, -2.025505e-05, -4.421512e-05, -7.939352e-05, -1.263421e-04, -1.940500e-04, -2.869602e-04, -4.050237e-04, -5.676294e-04, -7.816626e-04, -1.045362e-03},
{1.687500e-10, 1.586276e-05, 1.160509e-05, 2.995978e-06, -1.091500e-05, -3.280411e-05, -6.589404e-05, -1.108140e-04, -1.765522e-04, -2.684822e-04, -3.866870e-04, -5.512883e-04, -7.718496e-04, -1.047604e-03},
{1.703125e-10, 2.041306e-05, 1.759637e-05, 1.069396e-05, -1.304576e-06, -2.087899e-05, -5.153050e-05, -9.396199e-05, -1.570791e-04, -2.471459e-04, -3.643848e-04, -5.294747e-04, -7.545962e-04, -1.040013e-03},
